YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FLIGHT_NUM,ORIGIN,DEST,SCHEDULED_DEP_TIME,ACTUAL_DEP_TIME,DEP_DELAY,SCHEDULED_ARR_TIME,ACTUAL_ARR_TIME,DISTANCE,ARR_DELAY,DELAY
2016,7,12,2,16,SEA,DTW,1148,1143,-5,1914,1911,1927,-3,NO
2016,7,12,2,42,ATL,JFK,1524,1523,-1,1805,1804,760,-1,NO
2016,7,12,2,87,DTW,MSP,1745,1741,-4,1854,1828,528,-26,NO
2016,7,12,2,176,MSP,ATL,1505,1515,10,1836,1840,907,4,NO
2016,7,12,2,220,JFK,ATL,1925,2026,61,2215,2313,760,58,YES
2016,7,12,2,355,MSP,DTW,620,620,0,904,901,528,-3,NO
2016,7,12,2,420,ATL,JFK,1344,1350,6,1618,1559,760,-19,NO
2016,7,12,2,438,JFK,SEA,700,659,-1,1013,954,2422,-19,NO
2016,7,12,2,455,JFK,ATL,1350,1348,-2,1628,1624,760,-4,NO
2016,7,12,2,542,DTW,SEA,1400,1402,2,1554,1535,1927,-19,NO
2016,7,12,2,624,SEA,ATL,1453,1443,-10,2250,2243,2182,-7,NO
2016,7,12,2,668,ATL,SEA,2110,2105,-5,2334,2331,2182,-3,NO
2016,7,12,2,748,ATL,DTW,1055,1052,-3,1257,1245,594,-12,NO
2016,7,12,2,786,DTW,ATL,1400,1355,-5,1603,1539,594,-24,NO
2016,7,12,2,2553,ATL,DTW,1629,1628,-1,1841,1819,594,-22,NO
2016,7,12,2,2659,DTW,ATL,2053,2110,17,2255,2318,594,23,YES
2016,7,12,2,2812,ATL,MSP,1800,1800,0,1945,2000,907,15,YES
2016,7,12,2,2827,ATL,MSP,1949,1947,-2,2131,2116,907,-15,NO
2016,7,13,3,17,DTW,SEA,1155,1150,-5,1347,1327,1927,-20,NO
2016,7,6,3,629,ATL,DTW,840,838,-2,1041,1018,594,-23,NO
2016,7,6,3,733,DTW,SEA,1532,1529,-3,1728,1702,1927,-26,NO
2016,7,6,3,783,MSP,ATL,620,617,-3,940,950,907,10,NO
2016,7,6,3,841,DTW,MSP,1200,1206,6,1255,1244,528,-11,NO
2016,7,6,3,896,DTW,JFK,2003,1958,-5,2205,2146,509,-19,NO
2016,7,6,3,946,MSP,DTW,1112,1108,-4,1359,1334,528,-25,NO
2016,7,6,3,984,ATL,JFK,2115,16,181,2344,227,760,163,YES
2016,7,6,3,1107,ATL,SEA,1905,2015,70,2127,2217,2182,50,YES
2016,7,6,3,1130,ATL,MSP,2220,2400,100,2358,119,907,81,YES
2016,7,12,2,859,MSP,DTW,1947,2044,57,2229,2315,528,46,YES
2016,7,12,2,913,DTW,SEA,2212,2213,1,2,2358,1927,-4,NO
2016,7,12,2,970,ATL,SEA,1755,1753,-2,2020,2008,2182,-12,NO
2016,7,12,2,991,ATL,DTW,1210,1208,-2,1418,1358,594,-20,NO
2016,7,12,2,1122,MSP,ATL,730,725,-5,1055,1103,907,8,NO
2016,7,12,2,1290,ATL,DTW,2235,2232,-3,33,31,594,-2,NO
2016,7,12,2,1336,ATL,SEA,710,708,-2,928,919,2182,-9,NO
2016,7,12,2,1444,SEA,DTW,540,540,0,1258,1242,1927,-16,NO
2016,7,12,2,1588,SEA,ATL,2219,2215,-4,603,545,2182,-18,NO
2016,7,12,2,1650,DTW,MSP,700,656,-4,749,735,528,-14,NO
2016,7,13,3,1055,DTW,MSP,2025,2040,15,2120,2201,528,41,YES
2016,7,12,2,1715,ATL,MSP,1210,1210,0,1346,1333,907,-13,NO
2016,7,12,2,1770,SEA,MSP,1530,1527,-3,2046,2039,1399,-7,NO
2016,7,12,2,1915,MSP,ATL,1113,1106,-7,1443,1426,907,-17,NO
2016,7,12,2,2032,MSP,JFK,700,655,-5,1051,1027,1029,-24,NO
2016,7,12,2,2214,MSP,JFK,1735,1735,0,2132,2148,1029,16,YES
2016,7,12,2,2253,MSP,SEA,1758,1834,36,1942,1947,1399,5,NO
2016,7,12,2,2329,ATL,SEA,1414,1417,3,1632,1628,2182,-4,NO
2016,7,12,2,2440,SEA,MSP,50,125,35,602,621,1399,19,YES
2016,7,13,3,1915,MSP,ATL,1113,1113,0,1443,1501,907,18,YES
2016,7,13,3,2032,MSP,JFK,700,655,-5,1051,1027,1029,-24,NO
2016,7,13,3,2214,MSP,JFK,1735,1909,94,2132,2246,1029,74,YES
2016,7,13,3,2253,MSP,SEA,1758,1757,-1,1942,1943,1399,1,NO
2016,7,13,3,43,JFK,ATL,1525,1519,-6,1813,1756,760,-17,NO
2016,7,13,3,109,ATL,MSP,1640,1641,1,1827,1819,907,-8,NO
2016,7,13,3,211,JFK,SEA,1856,1907,11,2222,2225,2422,3,NO
2016,7,13,3,315,DTW,ATL,1915,1923,8,2116,2110,594,-6,NO
2016,7,13,3,362,DTW,MSP,830,824,-6,930,914,528,-16,NO
2016,7,13,3,421,SEA,JFK,1115,1110,-5,1952,1944,2422,-8,NO
2016,7,13,3,440,JFK,ATL,600,601,1,827,814,760,-13,NO
2016,7,13,3,480,JFK,ATL,1350,1341,-9,1628,1615,760,-13,NO
2016,7,13,3,555,DTW,ATL,1633,1636,3,1840,1822,594,-18,NO
2016,7,13,3,629,ATL,DTW,840,839,-1,1041,1027,594,-14,NO
2016,7,13,3,700,SEA,ATL,745,750,5,1536,1526,2182,-10,NO
2016,7,13,3,752,ATL,JFK,1205,1205,0,1429,1416,760,-13,NO
2016,7,13,3,815,SEA,DTW,934,933,-1,1655,1626,1927,-29,NO
2016,7,13,3,859,MSP,DTW,1947,1952,5,2229,2233,528,4,NO
2016,7,13,3,913,DTW,SEA,2212,2212,0,2,2346,1927,-16,NO
2016,7,13,3,970,ATL,SEA,1755,1750,-5,2020,2017,2182,-3,NO
2016,7,13,3,2800,SEA,DTW,20,13,-7,736,715,1927,-21,NO
2016,7,13,3,2816,JFK,MSP,1555,1623,28,1815,1844,1029,29,YES
2016,7,13,3,2853,JFK,SEA,1659,1658,-1,2025,2021,2422,-4,NO
2016,7,14,4,23,DTW,MSP,1542,1541,-1,1644,1614,528,-30,NO
2016,7,14,4,86,MSP,DTW,1530,1532,2,1812,1807,528,-5,NO
2016,7,14,4,173,ATL,SEA,1636,1653,17,1902,1955,2182,53,YES
2016,7,14,4,213,JFK,MSP,1825,1849,24,2051,2047,1029,-4,NO
2016,7,14,4,325,DTW,ATL,1450,1449,-1,1653,1633,594,-20,NO
2016,7,14,4,413,MSP,JFK,1010,1012,2,1359,1349,1029,-10,NO
2016,7,14,4,438,JFK,SEA,700,658,-2,1013,1012,2422,-1,NO
2016,7,14,4,451,JFK,MSP,1105,1117,12,1313,1306,1029,-7,NO
2016,7,14,4,491,JFK,ATL,820,816,-4,1051,1022,760,-29,NO
2016,7,14,4,588,SEA,MSP,1133,1154,21,1653,1720,1399,27,YES
2016,7,14,4,630,DTW,ATL,1755,1754,-1,1959,1956,594,-3,NO
2016,7,14,4,733,DTW,SEA,1525,1530,5,1721,1713,1927,-8,NO
2016,7,14,4,783,MSP,ATL,620,617,-3,940,936,907,-4,NO
2016,7,14,4,841,DTW,MSP,1200,1157,-3,1255,1243,528,-12,NO
2016,7,14,4,888,ATL,MSP,1357,1357,0,1539,1537,907,-2,NO
2016,7,14,4,930,MSP,ATL,1940,1936,-4,2314,2253,907,-21,NO
2016,7,14,4,971,MSP,DTW,1000,956,-4,1248,1230,528,-18,NO
2016,7,14,4,1055,DTW,MSP,2025,2025,0,2120,2108,528,-12,NO
2016,7,13,3,1126,MSP,JFK,1346,2007,381,1745,2355,1029,370,YES
2016,7,13,3,1291,SEA,ATL,902,901,-1,1659,1631,2182,-28,NO
2016,7,13,3,1357,MSP,DTW,1745,1743,-2,2031,2210,528,99,YES
2016,7,13,3,1453,SEA,MSP,645,639,-6,1207,1142,1399,-25,NO
2016,7,13,3,1598,SEA,ATL,600,558,-2,1350,1329,2182,-21,NO
2016,7,13,3,1715,ATL,MSP,1210,1209,-1,1346,1335,907,-11,NO
2016,7,13,3,1770,SEA,MSP,1530,1527,-3,2046,2029,1399,-17,NO
2016,7,14,4,2032,MSP,JFK,700,657,-3,1051,1032,1029,-19,NO
2016,7,14,4,2214,MSP,JFK,1735,1744,9,2132,2146,1029,14,NO
2016,7,14,4,2253,MSP,SEA,1758,1818,20,1942,2000,1399,18,YES
2016,7,14,4,2329,ATL,SEA,1414,1429,15,1632,1635,2182,3,NO
2016,7,14,4,2440,SEA,MSP,50,47,-3,602,551,1399,-11,NO
2016,7,5,2,2536,SEA,MSP,1320,1316,-4,1840,1148,1399,,NO
2016,7,5,2,2590,SEA,JFK,2149,2232,43,611,612,2422,1,NO
2016,7,14,4,1290,ATL,DTW,2235,2248,13,33,30,594,-3,NO
2016,7,14,4,1336,ATL,SEA,1100,1053,-7,1318,1317,2182,-1,NO
2016,7,14,4,1444,SEA,DTW,540,539,-1,1258,1237,1927,-21,NO
2016,7,14,4,1549,MSP,ATL,1745,1748,3,2122,2120,907,-2,NO
2016,7,14,4,1640,DTW,ATL,730,735,5,927,925,594,-2,NO
2016,7,14,4,1760,MSP,SEA,2244,2241,-3,25,18,1399,-7,NO
2016,7,14,4,1823,DTW,SEA,2019,2017,-2,2215,2209,1927,-6,NO
2016,7,15,5,1290,ATL,DTW,2235,2232,-3,33,22,594,-11,NO
2016,7,15,5,1336,ATL,SEA,1100,1058,-2,1318,1314,2182,-4,NO
2016,7,15,5,1444,SEA,DTW,540,534,-6,1258,1230,1927,-28,NO
2016,7,14,4,1109,SEA,JFK,1450,1541,51,2314,2347,2422,33,YES
2016,7,15,5,22,MSP,DTW,1330,1325,-5,1616,1558,528,-18,NO
2016,7,15,5,53,MSP,DTW,1530,1529,-1,1812,1812,528,0,NO
2016,7,15,5,173,ATL,SEA,1636,1632,-4,1902,1848,2182,-14,NO
2016,7,15,5,213,JFK,MSP,1825,1845,20,2051,2043,1029,-8,NO
2016,7,15,5,325,DTW,ATL,1450,1448,-2,1653,1652,594,-1,NO
2016,7,15,5,362,DTW,MSP,830,830,0,930,1158,528,,NO
2016,7,15,5,413,MSP,JFK,1010,1008,-2,1359,1346,1029,-13,NO
2016,7,15,5,438,JFK,SEA,700,659,-1,1013,942,2422,-31,NO
2016,7,15,5,456,JFK,MSP,1105,1057,-8,1313,1246,1029,-27,NO
2016,7,15,5,491,JFK,ATL,820,816,-4,1051,1039,760,-12,NO
2016,7,15,5,588,SEA,MSP,1133,1130,-3,1653,1649,1399,-4,NO
2016,7,15,5,630,DTW,ATL,1755,1753,-2,1959,1943,594,-16,NO
2016,7,15,5,733,DTW,SEA,1525,1519,-6,1721,1708,1927,-13,NO
2016,7,15,5,783,MSP,ATL,620,615,-5,940,925,907,-15,NO
2016,7,15,5,841,DTW,MSP,1200,1159,-1,1255,1236,528,-19,NO
2016,7,15,5,888,ATL,MSP,1357,1532,95,1539,1707,907,88,YES
2016,7,15,5,930,MSP,ATL,1940,1939,-1,2314,2257,907,-17,NO
2016,7,15,5,971,MSP,DTW,1000,955,-5,1248,1241,528,-7,NO
2016,7,15,5,1055,DTW,MSP,2025,2028,3,2120,2114,528,-6,NO
2016,7,15,5,1126,MSP,JFK,1346,1345,-1,1745,1737,1029,-8,NO
2016,7,16,6,325,DTW,ATL,1345,1353,8,1547,1609,594,22,YES
2016,7,16,6,420,ATL,JFK,1340,1340,0,1612,1610,760,-2,NO
2016,7,16,6,438,JFK,SEA,700,700,0,1010,1016,2422,6,NO
2016,7,16,6,464,JFK,MSP,1105,1427,202,1310,1619,1029,189,YES
2016,7,16,6,588,SEA,MSP,1133,1140,7,1651,1645,1399,-6,NO
2016,7,16,6,630,DTW,ATL,1755,1749,-6,1958,1948,594,-10,NO
2016,7,16,6,748,ATL,DTW,1055,1054,-1,1257,1247,594,-10,NO
2016,7,16,6,815,SEA,DTW,934,932,-2,1653,1634,1927,-19,NO
2016,7,16,6,874,DTW,JFK,1204,1202,-2,1358,1353,509,-5,NO
2016,7,16,6,967,ATL,SEA,934,932,-2,1152,1145,2182,-7,NO
2016,7,16,6,987,ATL,MSP,1045,1040,-5,1218,1212,907,-6,NO
2016,7,16,6,1109,SEA,JFK,1450,1447,-3,2313,2256,2422,-17,NO
2016,7,14,4,2536,SEA,MSP,1320,1325,5,1840,1841,1399,1,NO
2016,7,14,4,2590,SEA,JFK,2149,2233,44,611,615,2422,4,NO
2016,7,14,4,2800,SEA,DTW,23,17,-6,739,710,1927,-29,NO
2016,7,14,4,2816,JFK,MSP,1555,1618,23,1815,1943,1029,88,YES
2016,7,14,4,2853,JFK,SEA,1659,1813,74,2025,2133,2422,68,YES
2016,7,15,5,2039,ATL,SEA,744,743,-1,1000,1011,2182,11,NO
2016,7,15,5,2218,SEA,DTW,735,732,-3,1455,1432,1927,-23,NO
2016,7,15,5,2263,DTW,SEA,1750,1745,-5,1945,1921,1927,-24,NO
2016,7,15,5,2339,SEA,ATL,50,44,-6,833,801,2182,-32,NO
2016,7,15,5,2536,SEA,MSP,1320,1318,-2,1840,1820,1399,-20,NO
2016,7,15,5,2590,SEA,JFK,2149,2147,-2,611,551,2422,-20,NO
2016,7,15,5,2800,SEA,DTW,23,19,-4,739,711,1927,-28,NO
2016,7,15,5,2816,JFK,MSP,1555,1558,3,1815,1811,1029,-4,NO
2016,7,15,5,2853,JFK,SEA,1659,1707,8,2025,2015,2422,-10,NO
2016,7,16,6,23,DTW,MSP,1542,1539,-3,1641,1626,528,-15,NO
2016,7,16,6,108,MSP,ATL,1317,1316,-1,1650,1645,907,-5,NO
2016,7,16,6,177,ATL,MSP,1505,1507,2,1645,1656,907,11,NO
2016,7,16,6,258,ATL,DTW,2105,2115,10,2305,2305,594,0,NO
2016,7,17,7,2039,ATL,SEA,744,833,49,1000,1040,2182,40,YES
2016,7,17,7,2218,SEA,DTW,735,732,-3,1455,1423,1927,-32,NO
2016,7,17,7,2263,DTW,SEA,1750,1747,-3,1945,1928,1927,-17,NO
2016,7,16,6,1290,ATL,DTW,2235,2231,-4,32,14,594,-18,NO
2016,7,16,6,1336,ATL,SEA,710,727,17,926,943,2182,17,YES
2016,7,16,6,1476,DTW,MSP,1345,1345,0,1436,1426,528,-10,NO
2016,7,17,7,1291,SEA,ATL,902,903,1,1659,1642,2182,-17,NO
2016,7,17,7,1357,MSP,DTW,1745,1744,-1,2031,2014,528,-17,NO
2016,7,17,7,1453,SEA,MSP,645,642,-3,1207,1145,1399,-22,NO
2016,7,17,7,1588,SEA,ATL,2219,2236,17,603,603,2182,0,NO
2016,7,17,7,1650,DTW,MSP,700,657,-3,749,745,528,-4,NO
2016,7,17,7,1768,SEA,MSP,813,813,0,1334,1321,1399,-13,NO
2016,7,17,7,1893,DTW,ATL,841,840,-1,1041,1028,594,-13,NO
2016,7,18,1,213,JFK,MSP,1825,1912,47,2051,2106,1029,15,YES
2016,7,18,1,325,DTW,ATL,1450,1447,-3,1653,1643,594,-10,NO
2016,7,18,1,411,SEA,JFK,735,811,36,1603,1621,2422,18,YES
2016,7,18,1,425,JFK,MSP,805,800,-5,1018,1016,1029,-2,NO
2016,7,18,1,446,ATL,JFK,1716,1750,34,1955,2031,760,36,YES
2016,7,15,5,1549,MSP,ATL,1745,1740,-5,2122,2049,907,-33,NO
2016,7,15,5,1640,DTW,ATL,725,723,-2,922,908,594,-14,NO
2016,7,15,5,1760,MSP,SEA,2244,2241,-3,25,2,1399,-23,NO
2016,7,15,5,1823,DTW,SEA,2019,2016,-3,2215,2217,1927,2,NO
2016,7,15,5,1991,MSP,ATL,515,511,-4,839,824,907,-15,NO
2016,7,16,6,1608,ATL,DTW,1340,1338,-2,1546,1520,594,-26,NO
2016,7,16,6,1750,SEA,ATL,1135,1211,36,1932,1943,2182,11,NO
2016,7,16,6,1815,MSP,ATL,850,850,0,1219,1204,907,-15,NO
2016,7,16,6,1943,DTW,ATL,1200,1159,-1,1402,1359,594,-3,NO
2016,7,16,6,2039,ATL,SEA,810,807,-3,1032,1039,2182,7,NO
2016,7,16,6,2218,SEA,DTW,735,732,-3,1455,1435,1927,-20,NO
2016,7,16,6,2263,DTW,SEA,1525,1523,-2,1719,1655,1927,-24,NO
2016,7,16,6,2339,SEA,ATL,50,111,21,830,830,2182,0,NO
2016,7,16,6,2547,SEA,MSP,1858,1906,8,10,6,1399,-4,NO
2016,7,17,7,2350,ATL,JFK,802,756,-6,1020,1002,760,-18,NO
2016,7,17,7,2547,SEA,MSP,1900,2016,76,18,115,1399,57,YES
2016,7,17,7,2610,ATL,MSP,725,818,53,858,942,907,44,YES
2016,7,17,7,2812,ATL,MSP,1800,1757,-3,1945,1913,907,-32,NO
2016,7,17,7,2827,ATL,MSP,1949,2013,24,2130,2151,907,21,YES
2016,7,18,1,17,DTW,SEA,1155,1231,36,1347,1419,1927,32,YES
2016,7,18,1,43,JFK,ATL,1525,1534,9,1813,1842,760,29,YES
2016,7,18,1,109,ATL,MSP,1640,1642,2,1827,1810,907,-17,NO
2016,7,18,1,1306,DTW,ATL,1000,955,-5,1155,1137,594,-18,NO
2016,7,18,1,1397,MSP,SEA,1505,1503,-2,1642,1617,1399,-25,NO
2016,7,18,1,1476,DTW,MSP,1348,1443,55,1440,1538,528,58,YES
2016,7,18,1,1598,SEA,ATL,600,559,-1,1350,1328,2182,-22,NO
2016,7,18,1,1715,ATL,MSP,1210,1217,7,1346,1338,907,-8,NO
2016,7,18,1,1770,SEA,MSP,1530,1535,5,2046,2036,1399,-10,NO
2016,7,18,1,1915,MSP,ATL,1113,1108,-5,1443,1419,907,-24,NO
2016,7,18,1,2032,MSP,JFK,700,653,-7,1051,1050,1029,-1,NO
2016,7,18,1,480,JFK,SEA,900,858,-2,1224,1223,2422,-1,NO
2016,7,18,1,541,ATL,DTW,1741,1740,-1,1953,1935,594,-18,NO
2016,7,18,1,589,MSP,SEA,1124,1121,-3,1305,1258,1399,-7,NO
2016,7,18,1,659,ATL,DTW,545,550,5,745,809,594,24,YES
2016,7,18,1,748,ATL,DTW,1055,1124,29,1257,1340,594,43,YES
2016,7,18,1,786,DTW,ATL,1400,1406,6,1603,1545,594,-18,NO
2016,7,18,1,852,DTW,ATL,2219,2251,32,14,45,594,31,YES
2016,7,18,1,902,ATL,DTW,1511,1507,-4,1723,1649,594,-34,NO
2016,7,18,1,967,ATL,SEA,934,950,16,1155,1150,2182,-5,NO
2016,7,18,1,987,ATL,MSP,1045,1049,4,1221,1220,907,-1,NO
2016,7,18,1,1109,SEA,JFK,1450,1527,37,2314,2330,2422,16,YES
2016,7,18,1,1232,SEA,ATL,1246,1248,2,2039,2025,2182,-14,NO
2016,7,19,2,421,SEA,JFK,1115,1131,16,1952,1927,2422,-25,NO
2016,7,19,2,440,JFK,ATL,600,556,-4,827,800,760,-27,NO
2016,7,19,2,485,JFK,ATL,1350,1400,10,1628,1638,760,10,NO
2016,7,19,2,555,DTW,ATL,1633,1630,-3,1840,1815,594,-25,NO
2016,7,19,2,629,ATL,DTW,840,840,0,1041,1030,594,-11,NO
2016,7,19,2,700,SEA,ATL,745,739,-6,1536,1531,2182,-5,NO
2016,7,19,2,752,ATL,JFK,1205,1205,0,1429,1429,760,0,NO
2016,7,19,2,815,SEA,DTW,934,938,4,1655,1629,1927,-26,NO
2016,7,19,2,859,MSP,DTW,1947,1944,-3,2229,2218,528,-11,NO
2016,7,19,2,913,DTW,SEA,2212,2208,-4,2,2346,1927,-16,NO
2016,7,19,2,970,ATL,SEA,1755,1800,5,2020,2002,2182,-18,NO
2016,7,19,2,991,ATL,DTW,1210,1206,-4,1418,1400,594,-18,NO
2016,7,19,2,1122,MSP,ATL,730,724,-6,1055,1036,907,-19,NO
2016,7,19,2,1232,SEA,ATL,1315,1314,-1,2108,2334,2182,,NO
2016,7,19,2,1291,SEA,ATL,902,859,-3,1659,1635,2182,-24,NO
2016,7,19,2,1549,MSP,ATL,1745,1743,-2,2124,2143,907,19,YES
2016,7,19,2,1640,DTW,ATL,725,934,129,922,1123,594,121,YES
2016,7,19,2,1760,MSP,SEA,2244,2326,42,25,104,1399,39,YES
2016,7,19,2,1823,DTW,SEA,2019,2013,-6,2215,2213,1927,-2,NO
2016,7,19,2,1991,MSP,ATL,515,511,-4,839,823,907,-16,NO
2016,7,19,2,2193,MSP,SEA,657,657,0,839,833,1399,-6,NO
2016,7,19,2,2221,MSP,SEA,850,849,-1,1030,1042,1399,12,NO
2016,7,20,3,1598,SEA,ATL,600,600,0,1350,1339,2182,-11,NO
2016,7,20,3,1715,ATL,MSP,1210,1308,58,1346,1435,907,49,YES
2016,7,20,3,1770,SEA,MSP,1530,1528,-2,2046,2022,1399,-24,NO
2016,7,20,3,1915,MSP,ATL,1113,1331,138,1443,1649,907,126,YES
2016,7,18,1,2218,SEA,DTW,735,749,14,1455,1442,1927,-13,NO
2016,7,18,1,2263,DTW,SEA,1750,1749,-1,1945,1942,1927,-3,NO
2016,7,18,1,2339,SEA,ATL,50,121,31,833,843,2182,10,NO
2016,7,18,1,2536,SEA,MSP,1320,1321,1,1840,1815,1399,-25,NO
2016,7,18,1,2590,SEA,JFK,2149,2204,15,611,550,2422,-21,NO
2016,7,18,1,2800,SEA,DTW,23,23,0,739,739,1927,0,NO
2016,7,18,1,2816,JFK,MSP,1555,1927,212,1815,2138,1029,203,YES
2016,7,19,2,16,SEA,DTW,1148,1146,-2,1914,1849,1927,-25,NO
2016,7,19,2,42,ATL,JFK,1524,1523,-1,1805,1807,760,2,NO
2016,7,19,2,87,DTW,MSP,1745,1742,-3,1854,1822,528,-32,NO
2016,7,19,2,176,MSP,ATL,1505,1506,1,1836,1936,907,60,YES
2016,7,19,2,220,JFK,ATL,1925,1934,9,2215,2223,760,8,NO
2016,7,19,2,355,MSP,DTW,620,618,-2,904,844,528,-20,NO
2016,7,20,3,668,ATL,SEA,2110,2111,1,2334,2314,2182,-20,NO
2016,7,20,3,748,ATL,DTW,1055,1054,-1,1257,1244,594,-13,NO
2016,7,20,3,786,DTW,ATL,1400,1350,-10,1603,1543,594,-20,NO
2016,7,20,3,852,DTW,ATL,2219,2231,12,14,10,594,-4,NO
2016,7,20,3,902,ATL,DTW,1511,1505,-6,1723,1702,594,-21,NO
2016,7,20,3,967,ATL,SEA,934,1157,143,1155,1358,2182,123,YES
2016,7,20,3,987,ATL,MSP,1045,1046,1,1221,1234,907,13,NO
2016,7,20,3,1109,SEA,JFK,1450,1449,-1,2314,2247,2422,-27,NO
2016,7,20,3,1232,SEA,ATL,1246,1244,-2,2039,2007,2182,-32,NO
2016,7,19,2,2350,ATL,JFK,802,757,-5,1020,1008,760,-12,NO
2016,7,19,2,2547,SEA,MSP,1900,1857,-3,18,2353,1399,-25,NO
2016,7,19,2,2610,ATL,MSP,725,722,-3,900,856,907,-4,NO
2016,7,19,2,2802,ATL,DTW,2105,2348,163,2308,140,594,152,YES
2016,7,19,2,2825,DTW,MSP,1000,957,-3,1050,1045,528,-5,NO
2016,7,20,3,16,SEA,DTW,1148,1148,0,1914,1840,1927,-34,NO
2016,7,20,3,42,ATL,JFK,1524,1522,-2,1805,1755,760,-10,NO
2016,7,20,3,108,MSP,ATL,1315,1315,0,1651,1633,907,-18,NO
2016,7,20,3,177,ATL,MSP,1503,1501,-2,1646,1652,907,6,NO
2016,7,20,3,281,DTW,SEA,830,829,-1,1028,1035,1927,7,NO
2016,7,20,3,356,ATL,MSP,2105,2105,0,2245,2232,907,-13,NO
2016,7,20,3,420,ATL,JFK,1340,1341,1,1614,1545,760,-29,NO
2016,7,20,3,438,JFK,SEA,700,702,2,1013,1020,2422,7,NO
2016,7,20,3,480,JFK,MSP,805,804,-1,1018,1000,1029,-18,NO
2016,7,20,3,542,DTW,SEA,1400,1359,-1,1554,1554,1927,0,NO
2016,7,20,3,624,SEA,ATL,1453,1456,3,2250,2232,2182,-18,NO
2016,7,21,4,1715,ATL,MSP,1210,1204,-6,1346,1341,907,-5,NO
2016,7,21,4,1770,SEA,MSP,1530,1536,6,2046,2033,1399,-13,NO
2016,7,21,4,1915,MSP,ATL,1113,1108,-5,1443,1424,907,-19,NO
2016,7,21,4,2032,MSP,JFK,700,659,-1,1051,1120,1029,29,YES
2016,7,19,2,1306,DTW,ATL,1000,958,-2,1156,1135,594,-21,NO
2016,7,19,2,1397,MSP,SEA,1505,1501,-4,1642,1629,1399,-13,NO
2016,7,20,3,2536,SEA,MSP,1320,1453,93,1840,1944,1399,64,YES
2016,7,20,3,2590,SEA,JFK,2149,2145,-4,611,606,2422,-5,NO
2016,7,20,3,2800,SEA,DTW,20,13,-7,736,702,1927,-34,NO
2016,7,20,3,2816,JFK,MSP,1555,1557,2,1815,1800,1029,-15,NO
2016,7,20,3,2853,JFK,SEA,1659,1655,-4,2025,2001,2422,-24,NO
2016,7,21,4,23,DTW,MSP,1542,1546,4,1644,1659,528,15,YES
2016,7,21,4,86,MSP,DTW,1530,1710,100,1812,1947,528,95,YES
2016,7,21,4,173,ATL,SEA,1636,1636,0,1902,2038,2182,96,YES
2016,7,21,4,213,JFK,MSP,1825,1852,27,2051,2059,1029,8,NO
2016,7,21,4,325,DTW,ATL,1450,1448,-2,1653,1720,594,27,YES
2016,7,21,4,413,MSP,JFK,1010,1028,18,1359,1433,1029,34,YES
2016,7,21,4,438,JFK,SEA,700,658,-2,1013,950,2422,-23,NO
2016,7,21,4,451,JFK,SEA,1045,1050,5,1348,1337,2422,-11,NO
2016,7,21,4,491,JFK,ATL,820,822,2,1051,1018,760,-33,NO
2016,7,21,4,588,SEA,MSP,1133,1151,18,1653,1653,1399,0,NO
2016,7,21,4,630,DTW,ATL,1755,1814,19,1959,2021,594,22,YES
2016,7,21,4,733,DTW,SEA,1525,1525,0,1721,1718,1927,-3,NO
2016,7,21,4,783,MSP,ATL,620,619,-1,940,928,907,-12,NO
2016,7,22,5,967,ATL,SEA,934,942,8,1155,1152,2182,-3,NO
2016,7,22,5,987,ATL,MSP,1045,1151,66,1221,1317,907,56,YES
2016,7,22,5,1109,SEA,JFK,1450,1502,12,2314,2324,2422,10,NO
2016,7,22,5,1232,SEA,ATL,1246,1245,-1,2039,2029,2182,-10,NO
2016,7,22,5,1322,MSP,SEA,1935,1938,3,2119,2146,1399,27,YES
2016,7,20,3,1306,DTW,ATL,1000,958,-2,1156,1139,594,-17,NO
2016,7,20,3,1397,MSP,SEA,1505,1504,-1,1642,1641,1399,-1,NO
2016,7,20,3,1476,DTW,MSP,1348,1344,-4,1440,1433,528,-7,NO
2016,7,21,4,843,ATL,JFK,1030,1042,12,1255,1304,760,9,NO
2016,7,21,4,902,ATL,DTW,1511,1837,206,1723,2059,594,216,YES
2016,7,21,4,967,ATL,SEA,934,932,-2,1155,1136,2182,-19,NO
2016,7,21,4,987,ATL,MSP,1045,1048,3,1221,1217,907,-4,NO
2016,7,21,4,1109,SEA,JFK,1450,1526,36,2314,2342,2422,28,YES
2016,7,21,4,1232,SEA,ATL,1246,1243,-3,2039,2024,2182,-15,NO
2016,7,21,4,1322,MSP,SEA,1935,1931,-4,2119,2138,1399,19,YES
2016,7,21,4,1417,ATL,DTW,1920,2053,93,2126,2239,594,73,YES
2016,7,21,4,1542,SEA,JFK,1315,1414,59,2149,2247,2422,58,YES
2016,7,21,4,1608,ATL,DTW,1340,1341,1,1548,1541,594,-7,NO
2016,7,22,5,1823,DTW,SEA,2019,2018,-1,2215,2213,1927,-2,NO
2016,7,22,5,1991,MSP,ATL,515,514,-1,839,840,907,1,NO
2016,7,20,3,2005,ATL,DTW,710,707,-3,911,901,594,-10,NO
2016,7,20,3,2210,SEA,DTW,2320,2318,-2,635,609,1927,-26,NO
2016,7,20,3,2237,JFK,ATL,1744,1830,46,2030,2037,760,7,NO
2016,7,20,3,2283,DTW,ATL,600,558,-2,755,744,594,-11,NO
